,Label
17674,6
17675,6
17676,6
17677,6
17678,6
17679,6
17680,6
17681,6
17682,6
17683,6
17684,6
17685,6
17686,6
17687,6
17688,6
17689,6
17690,6
17691,6
17692,6
17693,6
17694,7
17695,6
17696,6
17697,6
17698,6
17699,6
17700,6
17701,6
17702,6
17703,6
17704,0
17705,6
17706,6
17707,6
17708,6
17709,6
17710,5
17711,6
17712,6
17713,4
17714,6
17715,6
17716,6
17717,6
17718,6
17719,6
17720,6
17721,5
17722,6
17723,6
17724,6
17725,6
17726,6
17727,6
17728,6
17729,6
17730,6
17731,6
17732,6
17733,6
17734,5
17735,6
17736,6
17737,6
17738,6
17739,6
17740,6
17741,6
17742,6
17743,6
17744,6
17745,6
17746,6
17747,6
17748,6
17749,6
17750,6
17751,6
17752,7
17753,6
17754,6
17755,4
17756,6
17757,6
17758,6
17759,5
17760,6
17761,6
17762,6
17763,5
17764,6
17765,6
17766,6
17767,6
17768,6
17769,6
17770,6
17771,6
17772,6
17773,6
17774,6
17775,5
17776,6
17777,6
17778,7
17779,6
17780,6
17781,6
17782,6
17783,6
17784,6
17785,5
17786,6
17787,6
17788,6
17789,6
17790,6
17791,6
17792,6
17793,6
17794,6
17795,6
17796,6
17797,6
17798,6
17799,6
17800,6
17801,6
17802,6
17803,5
17804,6
17805,6
17806,6
17807,6
17808,6
17809,6
17810,6
17811,6
17812,6
17813,6
17814,5
17815,6
17816,6
17817,6
17818,6
17819,6
17820,6
17821,6
17822,6
17823,6
17824,6
17825,6
17826,6
17827,6
17828,5
17829,6
17830,6
17831,6
17832,6
17833,6
17834,6
17835,6
17836,6
17837,6
17838,6
17839,6
17840,6
17841,5
17842,6
17843,6
17844,6
17845,6
17846,6
17847,6
17848,6
17849,5
17850,6
17851,6
17852,6
17853,6
17854,6
17855,6
17856,6
17857,6
17858,6
17859,6
17860,6
17861,1
17862,6
17863,6
17864,6
17865,6
17866,6
17867,6
17868,6
17869,6
17870,5
17871,6
17872,6
17873,0
17874,6
17875,6
17876,6
17877,6
17878,6
17879,6
17880,6
17881,6
17882,5
17883,6
17884,6
17885,6
17886,5
17887,6
17888,6
17889,6
17890,6
17891,5
17892,6
17893,6
17894,6
17895,6
17896,6
17897,6
17898,6
17899,6
17900,6
17901,6
17902,6
17903,6
17904,1
17905,6
17906,6
17907,6
17908,6
17909,6
17910,6
17911,4
17912,6
17913,6
17914,6
17915,6
17916,6
17917,6
17918,6
17919,6
17920,6
17921,6
17922,6
17923,6
17924,6
17925,6
17926,6
17927,6
17928,6
17929,6
17930,6
17931,6
17932,5
17933,6
17934,6
17935,6
17936,6
17937,6
17938,6
17939,6
17940,6
17941,6
17942,6
17943,6
17944,6
17945,6
17946,6
17947,6
17948,6
17949,6
17950,6
17951,7
17952,6
17953,6
17954,6
17955,6
17956,6
17957,0
17958,6
17959,6
17960,6
17961,6
17962,6
17963,6
17964,4
17965,6
17966,6
17967,6
17968,6
17969,5
17970,6
17971,6
17972,5
17973,6
17974,6
17975,6
17976,6
17977,5
17978,6
17979,7
17980,6
17981,6
17982,6
17983,6
17984,6
17985,6
17986,6
17987,6
17988,7
17989,6
17990,6
17991,6
17992,6
17993,6
17994,6
17995,6
17996,5
17997,6
17998,6
17999,6
18000,6
18001,5
18002,6
18003,4
18004,6
18005,5
18006,6
18007,6
18008,6
18009,6
18010,6
18011,6
18012,6
18013,6
18014,6
18015,6
18016,6
18017,6
18018,6
18019,6
18020,6
18021,6
18022,6
18023,6
18024,6
18025,6
18026,6
18027,6
18028,6
18029,4
18030,6
18031,6
18032,6
18033,5
18034,6
18035,6
18036,6
18037,6
18038,7
18039,6
18040,6
18041,6
18042,6
18043,0
18044,6
18045,6
18046,6
18047,6
18048,6
18049,6
18050,6
18051,6
18052,6
18053,6
18054,6
18055,6
18056,6
18057,5
18058,6
18059,6
18060,6
18061,6
18062,6
18063,7
18064,6
18065,6
18066,6
18067,6
18068,6
18069,6
18070,6
18071,5
18072,6
18073,6
18074,6
18075,6
18076,6
18077,6
18078,6
18079,6
18080,6
18081,5
18082,6
18083,6
18084,6
18085,6
18086,6
18087,6
18088,7
18089,6
18090,6
18091,6
18092,6
18093,6
18094,6
18095,6
18096,6
18097,6
18098,5
18099,6
18100,6
18101,6
18102,7
18103,6
18104,5
18105,6
18106,6
18107,6
18108,6
18109,5
18110,6
18111,6
18112,6
18113,6
18114,6
18115,5
18116,6
18117,6
18118,6
18119,6
18120,6
18121,6
18122,6
18123,6
18124,5
18125,6
18126,6
18127,6
18128,6
18129,6
18130,5
18131,6
18132,6
18133,7
18134,6
18135,6
18136,6
18137,6
18138,6
18139,6
18140,6
18141,5
18142,6
18143,6
18144,6
18145,6
18146,5
18147,6
18148,6
18149,6
18150,6
18151,6
18152,6
18153,6
18154,6
18155,0
18156,6
18157,6
18158,6
18159,6
18160,6
18161,6
18162,6
18163,6
18164,6
18165,6
18166,6
18167,0
18168,4
18169,6
18170,6
18171,6
18172,6
18173,5
18174,6
18175,6
18176,6
18177,6
18178,6
18179,6
18180,5
18181,6
18182,6
18183,5
18184,6
18185,6
18186,6
18187,6
18188,6
18189,6
18190,6
18191,6
18192,5
18193,6
18194,6
18195,6
18196,6
18197,6
18198,6
18199,6
18200,6
18201,6
18202,6
18203,6
18204,6
18205,6
18206,6
18207,5
18208,6
18209,6
18210,6
18211,6
18212,6
18213,6
18214,6
18215,0
18216,1
18217,6
18218,6
18219,6
18220,6
18221,5
18222,6
18223,6
18224,6
18225,6
18226,6
18227,6
18228,6
18229,6
18230,5
18231,6
18232,6
18233,0
18234,6
18235,5
18236,6
18237,6
18238,5
18239,6
18240,6
18241,6
18242,6
18243,6
18244,6
18245,6
18246,6
18247,6
18248,6
18249,6
18250,1
18251,6
18252,6
18253,6
18254,6
18255,6
18256,6
18257,6
18258,6
18259,6
18260,6
18261,6
18262,1
18263,6
18264,6
18265,6
18266,6
18267,6
18268,6
18269,6
18270,6
18271,6
18272,6
18273,6
18274,5
18275,6
18276,6
18277,6
18278,6
18279,6
18280,6
18281,6
18282,6
18283,6
18284,6
18285,6
18286,6
18287,6
18288,6
18289,6
18290,6
18291,1
18292,6
18293,6
18294,6
18295,6
18296,6
18297,6
18298,6
18299,6
18300,6
18301,6
18302,6
18303,6
18304,6
18305,6
18306,6
18307,6
18308,6
18309,5
18310,6
18311,6
18312,6
18313,6
18314,6
18315,6
18316,6
18317,5
18318,6
18319,6
18320,0
18321,4
18322,6
18323,6
18324,6
18325,6
18326,6
18327,5
18328,6
18329,6
18330,6
18331,6
18332,6
18333,5
18334,6
18335,6
18336,5
18337,6
18338,6
18339,1
18340,6
18341,6
18342,6
18343,6
18344,6
18345,6
18346,6
18347,6
18348,6
18349,6
18350,5
18351,6
18352,6
18353,6
18354,6
18355,5
18356,6
18357,6
18358,6
18359,6
18360,7
18361,6
18362,6
18363,6
18364,6
18365,6
18366,6
18367,6
18368,6
18369,6
18370,6
18371,6
18372,6
18373,4
18374,6
18375,6
18376,7
18377,5
18378,6
18379,6
18380,6
18381,6
18382,6
18383,6
18384,6
18385,0
18386,5
18387,6
18388,6
18389,6
18390,6
18391,6
18392,6
18393,6
18394,6
18395,6
18396,6
18397,6
18398,6
18399,6
18400,5
18401,6
18402,6
18403,6
18404,6
18405,6
18406,6
18407,5
18408,6
18409,6
18410,6
18411,6
18412,6
18413,6
18414,6
18415,6
18416,6
18417,6
18418,6
18419,0
18420,6
18421,6
18422,6
18423,6
18424,6
18425,6
18426,4
18427,6
18428,6
18429,6
18430,6
18431,6
18432,6
18433,6
18434,6
18435,6
18436,6
18437,6
18438,6
18439,6
18440,6
18441,6
18442,6
18443,6
18444,6
18445,6
18446,6
18447,6
18448,7
18449,6
18450,6
18451,6
18452,6
18453,6
18454,5
18455,6
18456,6
18457,6
18458,6
18459,6
18460,6
18461,6
18462,6
18463,6
18464,6
18465,6
18466,6
18467,6
18468,6
18469,6
18470,6
18471,6
18472,6
18473,6
18474,6
18475,6
18476,5
18477,6
18478,6
18479,6
18480,6
18481,6
18482,6
18483,6
18484,6
18485,6
18486,6
18487,6
18488,6
18489,6
18490,6
18491,6
18492,6
18493,6
18494,6
18495,6
18496,6
18497,6
18498,6
18499,6
18500,4
18501,6
18502,6
18503,6
18504,6
18505,6
18506,6
18507,6
18508,6
18509,6
18510,5
18511,6
18512,7
18513,5
18514,6
18515,6
18516,5
18517,6
18518,6
18519,6
18520,6
18521,6
18522,6
18523,6
18524,6
18525,0
18526,6
18527,6
18528,5
18529,6
18530,6
18531,6
18532,6
18533,6
18534,6
18535,6
18536,6
18537,6
18538,6
18539,5
18540,6
18541,6
18542,6
18543,6
18544,6
18545,6
18546,6
18547,6
18548,5
18549,6
18550,6
18551,6
18552,5
18553,6
18554,6
18555,6
18556,5
18557,6
18558,6
18559,6
18560,6
18561,0
18562,6
18563,6
18564,6
18565,6
18566,6
18567,6
18568,6
18569,6
18570,6
18571,6
18572,6
18573,6
18574,6
18575,5
18576,6
18577,6
18578,6
18579,6
18580,6
18581,6
18582,6
18583,6
18584,6
18585,6
18586,6
18587,6
18588,6
18589,6
18590,6
18591,6
18592,6
18593,5
18594,6
18595,6
18596,6
18597,6
18598,6
18599,6
18600,6
18601,6
18602,6
18603,6
18604,6
18605,6
18606,6
18607,6
18608,6
18609,6
18610,6
18611,6
18612,6
18613,6
18614,6
18615,6
18616,6
18617,6
18618,6
18619,6
18620,6
18621,6
18622,6
18623,6
18624,6
18625,6
18626,6
18627,6
18628,6
18629,6
18630,6
18631,6
18632,6
18633,0
18634,6
18635,5
18636,6
18637,6
18638,6
18639,6
18640,0
18641,6
18642,6
18643,6
18644,6
18645,6
18646,6
18647,6
18648,5
18649,6
18650,6
18651,3
18652,6
18653,6
18654,5
18655,6
18656,6
18657,6
18658,5
18659,6
18660,6
18661,6
18662,6
18663,5
18664,6
18665,6
18666,5
18667,6
18668,6
18669,6
18670,6
18671,6
18672,6
18673,6
18674,6
18675,6
18676,6
18677,6
18678,6
18679,6
18680,6
18681,6
18682,6
18683,6
18684,5
18685,6
18686,6
18687,6
18688,6
18689,6
18690,6
18691,6
18692,6
18693,6
18694,6
18695,6
18696,6
18697,6
18698,6
18699,6
18700,6
18701,6
18702,5
18703,6
18704,6
18705,6
18706,6
18707,6
18708,6
18709,6
18710,7
18711,6
18712,6
18713,6
18714,6
18715,6
18716,6
18717,6
18718,6
18719,5
18720,6
18721,6
18722,6
18723,6
18724,6
18725,6
18726,6
18727,6
18728,5
18729,6
18730,6
18731,6
18732,6
18733,6
18734,0
18735,6
18736,6
18737,6
18738,6
18739,6
18740,6
18741,5
18742,6
18743,6
18744,6
18745,6
18746,6
18747,6
18748,6
18749,6
18750,6
18751,5
18752,6
18753,6
18754,7
18755,6
18756,6
18757,6
18758,6
18759,6
18760,6
18761,6
18762,6
18763,6
18764,6
18765,6
18766,5
18767,6
18768,6
18769,6
18770,6
18771,6
18772,6
18773,6
18774,6
18775,6
18776,5
18777,6
18778,6
18779,6
18780,6
18781,5
18782,6
18783,6
18784,6
18785,6
18786,6
18787,6
18788,6
18789,6
18790,5
18791,6
18792,6
18793,6
18794,6
18795,5
18796,6
18797,0
18798,6
18799,6
18800,6
18801,6
18802,6
18803,6
18804,6
18805,6
18806,6
18807,6
18808,5
18809,6
18810,0
18811,5
18812,6
18813,6
18814,6
18815,6
18816,6
18817,6
18818,6
18819,5
18820,6
18821,5
18822,6
18823,6
18824,6
18825,6
18826,6
18827,5
18828,6
18829,6
18830,7
18831,6
18832,6
18833,6
18834,5
18835,6
18836,6
18837,6
18838,6
18839,6
18840,6
18841,6
18842,6
18843,6
18844,6
18845,6
18846,6
18847,6
18848,6
18849,6
18850,6
18851,6
18852,6
18853,6
18854,6
18855,6
18856,0
18857,6
18858,6
18859,6
18860,6
18861,5
18862,6
18863,6
18864,6
18865,6
18866,5
18867,6
18868,6
18869,6
18870,6
18871,6
18872,6
18873,6
18874,6
18875,6
18876,6
18877,6
18878,6
18879,6
18880,6
18881,6
18882,6
18883,6
18884,6
18885,6
18886,6
18887,6
18888,3
18889,6
18890,6
18891,6
18892,6
18893,6
18894,6
18895,6
18896,6
18897,6
18898,6
18899,5
18900,6
18901,6
18902,6
18903,6
18904,6
18905,6
18906,6
18907,6
18908,6
18909,7
18910,5
18911,6
18912,6
18913,6
18914,6
18915,6
18916,6
18917,6
18918,6
18919,6
18920,6
18921,6
18922,6
18923,6
18924,0
18925,6
18926,7
18927,5
18928,6
18929,6
18930,6
18931,6
18932,6
18933,6
18934,6
18935,6
18936,6
18937,6
18938,5
18939,6
18940,5
18941,6
18942,6
18943,6
18944,6
18945,6
18946,6
18947,6
18948,6
18949,6
18950,6
18951,6
18952,6
18953,6
18954,6
18955,6
18956,6
18957,6
18958,6
18959,6
18960,6
18961,6
18962,6
18963,6
18964,6
18965,6
18966,6
18967,6
18968,6
18969,6
18970,0
18971,6
18972,6
18973,6
18974,6
18975,5
18976,6
18977,6
18978,6
18979,6
18980,6
18981,0
18982,6
18983,5
18984,6
18985,6
18986,6
18987,6
18988,6
18989,6
18990,6
18991,5
18992,6
18993,6
18994,6
18995,6
18996,6
18997,6
18998,4
18999,6
19000,0
19001,6
19002,6
19003,6
19004,6
19005,5
19006,6
19007,6
19008,6
19009,6
19010,6
19011,5
19012,6
19013,6
19014,6
19015,6
19016,6
19017,5
19018,6
19019,6
19020,6
19021,5
19022,6
19023,6
19024,6
19025,6
19026,6
19027,6
19028,6
19029,6
19030,7
19031,7
19032,7
19033,5
19034,7
19035,7
19036,7
19037,0
19038,7
19039,7
19040,7
19041,1
19042,7
19043,1
19044,7
19045,7
19046,2
19047,5
19048,1
19049,7
19050,7
19051,7
19052,7
19053,5
19054,2
19055,7
19056,1
19057,0
19058,7
19059,7
19060,7
19061,7
19062,7
19063,7
19064,7
19065,7
19066,7
19067,7
19068,2
19069,1
19070,7
19071,7
19072,7
19073,2
19074,7
19075,7
19076,7
19077,7
19078,2
19079,0
19080,7
19081,7
19082,7
19083,1
19084,7
19085,7
19086,1
19087,7
19088,7
19089,7
19090,7
19091,2
19092,1
19093,7
19094,7
19095,7
19096,1
19097,7
19098,7
19099,5
19100,7
19101,7
19102,7
19103,7
19104,7
19105,7
19106,5
19107,7
19108,7
19109,7
19110,1
19111,0
19112,5
19113,7
19114,7
19115,7
19116,1
19117,7
19118,7
19119,7
19120,5
19121,1
19122,3
19123,7
19124,7
19125,7
19126,1
19127,1
19128,7
19129,7
19130,7
19131,5
19132,7
19133,7
19134,4
19135,2
19136,7
19137,7
19138,7
19139,7
19140,7
19141,1
19142,7
19143,7
19144,7
19145,1
19146,7
19147,7
19148,2
19149,7
19150,5
19151,7
19152,7
19153,1
19154,7
19155,5
19156,7
19157,7
19158,7
19159,7
19160,7
19161,7
19162,7
19163,7
19164,7
19165,7
19166,7
19167,7
19168,7
19169,7
19170,7
19171,7
19172,4
19173,1
19174,1
19175,5
19176,7
19177,1
19178,7
19179,0
19180,4
19181,7
19182,1
19183,1
19184,7
19185,1
19186,2
19187,7
19188,7
19189,7
19190,7
19191,2
19192,7
19193,7
19194,7
19195,5
19196,7
19197,7
19198,1
19199,1
19200,5
19201,7
19202,7
19203,7
19204,7
19205,7
19206,7
19207,7
19208,7
19209,7
19210,7
19211,1
19212,7
19213,5
19214,7
19215,3
19216,7
19217,1
19218,7
19219,7
19220,1
19221,7
19222,0
19223,7
19224,2
19225,7
19226,7
19227,7
19228,7
19229,7
19230,1
19231,7
19232,7
19233,7
19234,7
19235,7
19236,1
19237,7
19238,1
19239,0
19240,1
19241,7
19242,7
19243,7
19244,7
19245,7
19246,7
19247,0
19248,7
19249,5
19250,7
19251,7
19252,7
19253,7
19254,7
19255,7
19256,7
19257,2
19258,7
19259,7
19260,1
19261,7
19262,7
19263,2
19264,7
19265,7
19266,5
19267,7
19268,7
19269,1
19270,7
19271,7
19272,7
19273,5
19274,1
19275,7
19276,7
19277,1
19278,7
19279,7
19280,5
19281,7
19282,7
19283,7
19284,7
19285,2
19286,7
19287,7
19288,7
19289,7
19290,7
19291,7
19292,5
19293,1
19294,7
19295,7
19296,7
19297,1
19298,1
19299,7
19300,7
19301,7
19302,7
19303,4
19304,7
19305,7
19306,1
19307,7
19308,5
19309,7
19310,7
19311,7
19312,2
19313,7
19314,7
19315,7
19316,2
19317,0
19318,5
19319,7
19320,1
19321,7
19322,7
19323,7
19324,5
19325,7
19326,7
19327,7
19328,5
19329,2
19330,1
19331,7
19332,5
19333,7
19334,1
19335,7
19336,1
19337,7
19338,7
19339,1
19340,2
19341,7
19342,1
19343,1
19344,7
19345,2
19346,5
19347,7
19348,7
19349,7
19350,7
19351,1
19352,7
19353,7
19354,1
19355,7
19356,0
19357,2
19358,7
19359,7
19360,5
19361,7
19362,7
19363,7
19364,7
19365,7
19366,7
19367,1
19368,1
19369,5
19370,2
19371,7
19372,5
19373,1
19374,7
19375,7
19376,5
19377,7
19378,7
19379,7
19380,5
19381,7
19382,2
19383,7
19384,1
19385,7
19386,5
19387,7
19388,7
19389,1
19390,7
19391,7
19392,0
19393,7
19394,7
19395,1
19396,7
19397,1
19398,7
19399,1
19400,7
19401,3
19402,7
19403,7
19404,7
19405,5
19406,7
19407,7
19408,2
19409,7
19410,7
19411,7
19412,7
19413,7
19414,7
19415,7
19416,5
19417,7
19418,1
19419,6
19420,7
19421,2
19422,7
19423,2
19424,7
19425,1
19426,1
19427,6
19428,7
19429,7
19430,1
19431,7
19432,7
19433,7
19434,7
19435,7
19436,7
19437,7
19438,7
19439,6
19440,7
19441,7
19442,0
19443,1
19444,7
19445,7
19446,2
19447,6
19448,7
19449,7
19450,7
19451,4
19452,7
19453,6
19454,7
19455,7
19456,7
19457,7
19458,6
19459,7
19460,7
19461,7
19462,7
19463,1
19464,7
19465,7
19466,7
19467,7
19468,7
19469,7
19470,1
19471,1
19472,7
19473,7
19474,7
19475,7
19476,6
19477,1
19478,7
19479,2
19480,7
19481,7
19482,7
19483,7
19484,7
19485,7
19486,2
19487,7
19488,7
19489,1
19490,2
19491,2
19492,6
19493,7
19494,7
19495,7
19496,7
19497,7
19498,7
19499,6
19500,7
19501,7
19502,2
19503,7
19504,6
19505,7
19506,7
19507,2
19508,6
19509,1
19510,7
19511,7
19512,7
19513,2
19514,7
19515,7
19516,7
19517,7
19518,7
19519,7
19520,7
19521,7
19522,7
19523,7
19524,7
19525,7
19526,7
19527,0
19528,7
19529,7
19530,7
19531,1
19532,7
19533,7
19534,6
19535,6
19536,4
19537,0
19538,6
19539,7
19540,7
19541,7
19542,7
19543,1
19544,7
19545,7
19546,7
19547,7
19548,7
19549,7
19550,7
19551,6
19552,7
19553,7
19554,7
19555,2
19556,7
19557,7
19558,7
19559,7
19560,0
19561,7
19562,7
19563,7
19564,7
19565,1
19566,7
19567,1
19568,6
19569,7
19570,4
19571,7
19572,6
19573,7
19574,7
19575,1
19576,7
19577,7
19578,7
19579,7
19580,6
19581,7
19582,1
19583,7
19584,7
19585,7
19586,2
19587,7
19588,7
19589,7
19590,7
19591,7
19592,7
19593,7
19594,7
19595,7
19596,6
19597,7
19598,7
19599,7
19600,7
19601,2
19602,7
19603,7
19604,6
19605,7
19606,7
19607,7
19608,1
19609,1
19610,7
19611,7
19612,7
19613,7
19614,7
19615,7
19616,7
19617,7
19618,7
19619,7
19620,6
19621,7
19622,7
19623,7
19624,7
19625,7
19626,7
19627,7
19628,7
19629,7
19630,7
19631,7
19632,6
19633,7
19634,7
19635,7
19636,7
19637,7
19638,7
19639,6
19640,7
19641,7
19642,7
19643,7
19644,6
19645,7
19646,7
19647,7
19648,7
19649,7
19650,1
19651,7
19652,6
19653,7
19654,7
19655,7
19656,7
19657,7
19658,7
19659,6
19660,7
19661,7
19662,1
19663,6
19664,7
19665,7
19666,7
19667,1
19668,7
19669,7
19670,7
19671,7
19672,7
19673,7
19674,7
19675,7
19676,7
19677,7
19678,7
19679,7
19680,7
19681,7
19682,7
19683,1
19684,7
19685,1
19686,1
19687,7
19688,7
19689,0
19690,7
19691,7
19692,7
19693,7
19694,7
19695,7
19696,7
19697,7
19698,6
19699,7
19700,7
19701,7
19702,7
19703,7
19704,7
19705,6
19706,7
19707,1
19708,0
19709,6
19710,7
19711,7
19712,7
19713,7
19714,7
19715,7
19716,7
19717,7
19718,7
19719,7
19720,7
19721,7
19722,7
19723,7
19724,7
19725,7
19726,7
19727,1
19728,7
19729,2
19730,1
19731,6
19732,7
19733,1
19734,7
19735,7
19736,1
19737,7
19738,7
19739,7
19740,7
19741,7
19742,7
19743,7
19744,7
19745,7
19746,7
19747,7
19748,7
19749,7
19750,1
19751,7
19752,6
19753,7
19754,7
19755,1
19756,7
19757,7
19758,2
19759,6
19760,1
19761,7
19762,2
19763,7
19764,7
19765,7
19766,7
19767,6
19768,7
19769,1
19770,7
19771,7
19772,1
19773,7
19774,2
19775,2
19776,6
19777,7
19778,7
19779,7
19780,7
19781,6
19782,7
19783,7
19784,2
19785,7
19786,1
19787,1
19788,6
19789,7
19790,7
19791,7
19792,7
19793,1
19794,6
19795,7
19796,7
19797,7
19798,7
19799,1
19800,7
19801,0
19802,7
19803,2
19804,7
19805,7
19806,7
19807,6
19808,7
19809,7
19810,7
19811,7
19812,2
19813,7
19814,7
19815,7
19816,7
19817,7
19818,1
19819,7
19820,7
19821,7
19822,7
19823,7
19824,7
19825,6
19826,7
19827,7
19828,1
19829,7
19830,7
19831,7
19832,7
19833,7
19834,7
19835,1
19836,7
19837,7
19838,7
19839,6
19840,7
19841,7
19842,7
19843,7
19844,7
19845,7
19846,1
19847,7
19848,7
19849,7
19850,7
19851,7
19852,1
19853,7
19854,7
19855,7
19856,7
19857,7
19858,7
19859,7
19860,1
19861,4
19862,7
19863,2
19864,7
19865,2
19866,0
19867,6
19868,2
19869,1
19870,1
19871,4
19872,1
19873,7
19874,2
19875,6
19876,1
19877,7
19878,7
19879,7
19880,7
19881,7
19882,6
19883,7
19884,7
19885,7
19886,7
19887,7
19888,7
19889,6
19890,7
19891,7
19892,7
19893,7
19894,7
19895,1
19896,1
19897,7
19898,7
19899,1
19900,1
19901,7
19902,6
19903,7
19904,7
19905,7
19906,1
19907,7
19908,7
19909,1
19910,7
19911,2
19912,1
19913,1
19914,6
19915,7
19916,2
19917,3
19918,7
19919,6
19920,1
19921,7
19922,6
19923,7
19924,1
19925,7
19926,7
19927,7
19928,1
19929,1
19930,7
19931,6
19932,7
19933,6
19934,7
19935,7
19936,7
19937,7
19938,7
19939,1
19940,7
19941,2
19942,6
19943,1
19944,6
19945,4
19946,1
19947,2
19948,6
19949,1
19950,7
19951,7
19952,7
19953,6
19954,7
19955,7
19956,1
19957,6
19958,7
19959,1
19960,7
19961,1
19962,1
19963,7
19964,7
19965,7
19966,7
19967,6
19968,7
19969,7
19970,7
19971,7
19972,1
19973,7
19974,7
19975,7
19976,7
19977,7
19978,7
19979,7
19980,7
19981,1
19982,7
19983,1
19984,7
19985,2
19986,7
19987,6
19988,7
19989,1
19990,7
19991,6
19992,7
19993,7
19994,1
19995,2
19996,2
19997,7
19998,1
19999,7
20000,7
20001,7
20002,7
20003,7
20004,7
20005,7
20006,7
20007,1
20008,6
20009,1
20010,7
20011,7
20012,7
20013,7
20014,7
20015,7
20016,7
20017,1
20018,7
20019,6
20020,7
20021,0
20022,6
20023,7
20024,7
20025,1
20026,4
20027,2
20028,7
20029,6
20030,7
20031,0
20032,7
20033,1
20034,7
20035,7
20036,2
20037,6
20038,7
20039,7
20040,6
20041,1
20042,7
20043,7
20044,7
20045,7
20046,0
20047,7
20048,6
20049,7
20050,7
20051,7
20052,0
20053,7
20054,7
20055,7
20056,7
20057,6
20058,2
20059,7
20060,7
20061,7
20062,7
20063,7
20064,7
20065,7
20066,7
20067,7
20068,7
20069,7
20070,7
20071,7
20072,1
20073,1
20074,7
20075,7
20076,7
20077,2
20078,2
20079,1
20080,7
20081,1
20082,7
20083,7
20084,7
20085,7
20086,1
20087,7
20088,7
20089,7
20090,7
20091,7
20092,1
20093,7
20094,1
20095,7
20096,6
20097,2
20098,2
20099,7
20100,7
20101,7
20102,7
20103,7
20104,7
20105,7
20106,7
20107,7
20108,7
20109,7
20110,7
20111,7
20112,7
20113,7
20114,2
20115,7
20116,7
20117,7
20118,7
20119,7
20120,0
20121,7
20122,1
20123,6
20124,7
20125,7
20126,7
20127,7
20128,7
20129,1
20130,7
20131,7
20132,1
20133,2
20134,7
20135,1
20136,7
20137,7
20138,3
20139,7
20140,7
20141,7
20142,7
20143,1
20144,2
20145,7
20146,7
20147,6
20148,7
20149,1
20150,7
20151,7
20152,2
20153,7
20154,7
20155,6
20156,7
20157,6
20158,1
20159,7
20160,7
20161,7
20162,7
20163,4
20164,6
20165,2
20166,7
20167,1
20168,7
20169,6
20170,6
20171,7
20172,2
20173,7
20174,6
20175,6
20176,7
20177,7
20178,7
20179,6
20180,7
20181,7
20182,7
20183,7
20184,6
20185,7
20186,7
20187,7
20188,6
20189,7
20190,7
20191,7
20192,7
20193,7
20194,7
20195,7
20196,7
20197,7
20198,7
20199,7
20200,1
20201,7
20202,7
20203,7
20204,6
20205,7
20206,0
20207,6
20208,0
20209,7
20210,7
20211,2
20212,7
20213,2
20214,7
20215,7
20216,7
20217,7
20218,7
20219,7
20220,7
20221,6
20222,7
20223,7
20224,7
20225,7
20226,1
20227,7
20228,0
20229,2
20230,7
20231,6
20232,2
20233,1
20234,7
20235,7
20236,7
20237,6
20238,2
20239,7
20240,7
20241,7
20242,7
20243,7
20244,7
20245,7
20246,6
20247,7
20248,7
20249,1
20250,7
20251,7
20252,7
20253,1
20254,7
20255,1
20256,7
20257,7
20258,4
20259,7
20260,7
20261,7
20262,1
20263,7
20264,7
20265,7
20266,2
20267,7
20268,7
20269,7
20270,7
20271,7
20272,1
20273,7
20274,7
20275,7
20276,7
20277,7
20278,6
20279,7
20280,7
20281,7
20282,7
20283,1
20284,7
20285,1
20286,2
20287,7
20288,2
20289,7
20290,7
20291,2
20292,7
20293,7
20294,6
20295,7
20296,7
20297,7
20298,1
20299,7
20300,7
20301,7
20302,7
20303,7
20304,6
20305,7
20306,7
20307,7
20308,7
20309,7
20310,6
20311,2
20312,7
20313,7
20314,6
20315,7
20316,7
20317,7
20318,7
20319,7
20320,7
20321,7
20322,7
20323,7
20324,7
20325,6
20326,7
20327,7
20328,1
20329,7
20330,7
20331,7
20332,1
20333,1
20334,7
20335,1
20336,0
20337,7
20338,7
20339,7
20340,7
20341,6
20342,7
20343,2
20344,7
20345,7
20346,7
20347,7
20348,6
20349,7
20350,1
20351,7
20352,7
20353,7
20354,7
20355,7
20356,7
20357,7
20358,7
20359,7
20360,6
20361,1
20362,0
20363,7
20364,7
20365,1
20366,7
20367,7
20368,7
20369,7
20370,1
20371,7
20372,7
20373,7
20374,7
20375,7
20376,7
20377,6
20378,7
20379,7
20380,7
20381,6
20382,7
20383,7
20384,7
20385,1
20386,7
20387,2
20388,6
20389,7
20390,7
20391,7
20392,7
20393,7
20394,7
20395,6
20396,7
20397,4
20398,7
20399,6
20400,7
20401,7
20402,7
20403,7
20404,7
20405,7
20406,2
20407,1
20408,7
20409,1
20410,4
20411,7
20412,1
20413,7
20414,7
20415,7
20416,1
20417,7
20418,7
20419,7
20420,6
20421,7
20422,7
20423,1
20424,7
20425,7
20426,1
20427,7
20428,7
20429,7
20430,1
20431,0
20432,6
20433,2
20434,1
20435,6
20436,7
20437,7
20438,7
20439,2
20440,1
20441,7
20442,6
20443,7
20444,7
20445,0
20446,7
20447,7
20448,7
20449,7
20450,7
20451,7
20452,6
20453,7
20454,7
20455,7
20456,1
20457,7
20458,7
20459,7
20460,1
20461,7
20462,7
20463,7
20464,7
20465,2
20466,7
20467,3
20468,1
20469,0
20470,7
20471,7
20472,7
